Seconds,Torque
4827,2107
4828,2108
4829,2106
4830,2107
4831,2107
4832,2110
4833,2107
4834,2108
4835,2108
4836,2110
4837,2106
4838,2111
4839,2110
4840,2105
4841,2109
4842,2110
4843,2108
4844,2101
4845,2103
4846,2108
4847,2108
4848,2108
4849,2111
4850,2110
4851,2108
4852,2107
4853,2111
4854,2108
4855,2110
4856,2103
4857,2108
4858,2106
4859,2104
4860,2108
4861,2103
4862,2113
4863,2104
4864,2096
4865,2111
4866,2108
4867,2108
4868,2110
4869,2110
4870,2109
4871,2110
4872,2110
4873,2100
4874,2105
4875,2109
4876,2113
4877,2106
4878,2109
4879,2109
4880,2107
4881,2105
4882,2111
4883,2110
4884,2109
4885,2110
4886,2108
4887,2107
4888,2108
4889,2115
4890,2108
4891,2109
4892,2108
4893,2105
4894,2108
4895,2106
4896,2112
4897,2141
4898,2108
4899,2108
4900,2104
4901,2110
4902,2108
4903,2110
4904,2107
4905,2110
4906,2109
4907,2109
4908,2140
4909,2103
4910,2109
4911,2106
4912,2107
4913,2108
4914,2110
4915,2105
4916,2112
4917,2099
4918,2104
4919,2108
4920,2109
4921,2110
4922,2110
4923,2106
4924,2107
4925,2110
4926,2115
4927,2106
4928,2105
4929,2113
4930,2107
4931,2108
4932,2097
4933,2107
4934,2108
4935,2110
4936,2109
4937,2108
4938,2106
4939,2110
4940,2111
4941,2106
4942,2105
4943,2106
4944,2108
4945,2108
4946,2106
4947,2109
4948,2111
4949,2104
4950,2105
4951,2106
4952,2106
4953,2108
4954,2104
4955,2113
4956,2108
4957,2107
4958,2110
4959,2107
4960,2108
4961,2109
4962,2109
4963,2107
4964,2108
4965,2110
4966,2108
4967,2102
4968,2103
4969,2106
4970,2116
4971,2111
4972,2108
4973,2109
4974,2108
4975,2112
4976,2109
4977,2110
4978,2105
4979,2115
4980,2110
4981,2108
4982,2109
4983,2110
4984,2109
4985,2104
4986,2107
4987,2108
4988,2108
4989,2108
4990,2108
4991,2108
4992,2110
4993,2106
4994,2108
4995,2109
4996,2110
4997,2109
4998,2110
4999,2108
5000,2107
5001,2106
5002,2104
5003,2104
5004,2108
5005,2107
5006,2106
5007,2110
5008,2109
5009,2108
5010,2110
5011,2108
5012,2109
5013,2108
5014,2109
5015,2110
5016,2108
5017,2108
5018,2111
5019,2104
5020,2106
5021,2106
5022,2092
5023,2120
5024,2109
5025,2108
5026,2107
5027,2110
5028,2108
5029,2109
5030,2109
5031,2108
5032,2107
5033,2117
5034,2107
5035,2109
5036,2107
5037,2110
5038,2115
5039,2109
5040,2109
5041,2106
5042,2105
5043,2106
5044,2114
5045,2110
5046,2108
5047,2136
5048,2117
5049,2108
5050,2109
5051,2108
5052,2109
5053,2109
5054,2111
5055,2142
5056,2105
5057,2106
5058,2104
5059,2108
5060,2108
5061,2108
5062,2107
5063,2109
5064,2108
5065,2113
5066,2125
5067,2109
5068,2108
5069,2107
5070,2110
5071,2104
5072,2102
5073,2103
5074,2105
5075,2109
5076,2101
5077,2103
5078,2108
5079,2110
5080,2107
5081,2108
5082,2111
5083,2109
5084,2109
5085,2106
5086,2108
5087,2107
5088,2107
5089,2106
5090,2120
5091,2093
5092,2111
5093,2107
5094,2108
5095,2108
5096,2108
5097,2108
5098,2109
5099,2108
5100,2105
5101,2110
5102,2108
5103,2110
5104,2110
5105,2113
5106,2108
5107,2111
5108,2115
5109,2107
5110,2107
5111,2114
5112,2094
5113,2108
5114,2108
5115,2109
5116,2109
5117,2115
5118,2105
5119,2108
5120,2103
5121,2107
5122,2106
5123,2106
5124,2107
5125,2103
5126,2108
5127,2108
5128,2108
5129,2104
5130,2106
5131,2109
5132,2106
5133,2112
5134,2108
5135,2110
5136,2109
5137,2110
5138,2111
5139,2107
5140,2107
5141,2110
5142,2108
5143,2105
5144,2100
5145,2106
5146,2106
5147,2109
5148,2109
5149,2108
5150,2108
5151,2108
5152,2112
5153,2109
5154,2112
5155,2108
5156,2108
5157,2108
5158,2108
5159,2107
5160,2104
5161,2108
5162,2104
5163,2108
5164,2111
5165,2108
5166,2109
5167,2108
5168,2109
5169,2108
5170,2110
5171,2111
5172,2110
5173,2103
5174,2104
5175,2106
5176,2109
5177,2108
5178,2118
5179,2106
5180,2112
5181,2105
5182,2108
5183,2110
5184,2108
5185,2108
5186,2101
5187,2109
5188,2109
5189,2112
5190,2111
5191,2113
5192,2112
5193,2106
5194,2103
5195,2110
5196,2098
5197,2115
5198,2107
5199,2108
5200,2106
5201,2110
5202,2108
5203,2106
5204,2107
5205,2107
5206,2106
5207,2109
5208,2109
5209,2107
5210,2108
5211,2106
5212,2108
5213,2109
5214,2106
5215,2104
5216,2107
5217,2106
5218,2108
5219,2105
5220,2110
5221,2108
5222,2109
5223,2110
5224,2103
5225,2108
5226,2100
5227,2111
5228,2108
5229,2104
5230,2104
5231,2098
5232,2099
5233,2108
5234,2108
5235,2112
5236,2107
5237,2108
5238,2112
5239,2106
5240,2108
5241,2108
5242,2107
5243,2110
5244,2107
5245,2107
5246,2106
5247,2109
5248,2108
5249,2102
5250,2102
5251,2105
5252,2107
5253,2108
5254,2110
5255,2110
5256,2111
5257,2110
5258,2108
5259,2108
5260,2110
5261,2104
5262,2110
5263,2109
5264,2104
5265,2104
5266,2108
5267,2120
5268,2107
5269,2108
5270,2119
5271,2107
5272,2102
5273,2110
5274,2110
5275,2111
5276,2107
5277,2110
5278,2107
5279,2110
5280,2106
5281,2104
5282,2103
5283,2109
5284,2108
5285,2108
5286,2107
5287,2108
5288,2105
5289,2114
5290,2106
5291,2116
5292,2108
5293,2109
5294,2108
5295,2102
5296,2105
5297,2108
5298,2107
5299,2105
5300,2106
5301,2110
5302,2106
5303,2110
5304,2106
5305,2110
5306,2099
5307,2105
5308,2107
5309,2106
5310,2108
5311,2108
5312,2109
5313,2111
5314,2117
5315,2114
5316,2108
5317,2100
5318,2107
5319,2108
5320,2104
5321,2111
5322,2108
5323,2114
5324,2110
5325,2108
5326,2108
5327,2112
5328,2106
5329,2108
5330,2108
5331,2110
5332,2110
5333,2109
5334,2109
5335,2112
5336,2112
5337,2103
5338,2108
5339,2107
5340,2121
5341,2104
5342,2107
5343,2111
5344,2108
5345,2108
5346,2109
5347,2110
5348,2108
5349,2110
5350,2115
5351,2105
5352,2107
5353,2111
5354,2110
5355,2104
5356,2103
5357,2106
5358,2105
5359,2108
5360,2111
5361,2103
5362,2104
5363,2113
5364,2108
5365,2110
5366,2105
5367,2103
5368,2106
5369,2107
5370,2108
5371,2110
5372,2130
5373,2101
5374,2106
5375,2105
5376,2105
5377,2110
5378,2105
5379,2107
5380,2109
5381,2111
5382,2108
5383,2109
5384,2107
5385,2108
5386,2114
5387,2101
5388,2108
5389,2107
5390,2108
5391,2174
5392,2105
5393,2107
5394,2116
5395,2112
5396,2108
5397,2111
5398,2108
5399,2108
5400,2108
5401,2106
5402,2108
5403,2108
5404,2108
5405,2108
5406,2110
5407,2108
5408,2101
5409,2101
5410,2110
5411,2108
5412,2107
5413,2108
5414,2109
5415,2106
5416,2109
5417,2110
5418,2104
5419,2106
5420,2117
5421,2108
5422,2108
5423,2106
5424,2114
5425,2121
5426,2106
5427,2105
5428,2108
5429,2104
5430,2108
5431,2114
5432,2107
5433,2110
5434,2107
5435,2105
5436,2107
5437,2110
5438,2107
5439,2105
5440,2108
5441,2111
5442,2108
5443,2114
5444,2147
5445,2105
5446,2106
5447,2109
5448,2104
5449,2106
5450,2106
5451,2107
5452,2111
5453,2110
5454,2104
5455,2108
5456,2108
5457,2108
5458,2106
5459,2107
5460,2105
5461,2103
5462,2108
5463,2107
5464,2082
5465,2098
5466,2105
5467,2110
5468,2107
5469,2110
5470,2106
5471,2108
5472,2111
5473,2110
5474,2108
5475,2106
5476,2106
5477,2108
5478,2126
5479,2107
5480,2107
5481,2110
5482,2111
5483,2106
5484,2106
5485,2105
5486,2110
5487,2107
5488,2101
5489,2112
5490,2109
5491,2108
5492,2108
5493,2109
5494,2108
5495,2103
5496,2102
5497,2152
5498,2107
5499,2110
5500,2106
5501,2107
5502,2107
5503,2106
5504,2107
5505,2107
5506,2107
5507,2106
5508,2108
5509,2110
5510,2122
5511,2105
5512,2105
5513,2110
5514,2101
5515,2111
5516,2108
5517,2107
5518,2107
5519,2109
5520,2110
5521,2110
5522,2107
5523,2107
5524,2104
5525,2108
5526,2111
5527,2109
5528,2107
5529,2112
5530,2108
5531,2110
5532,2104
5533,2093
5534,2110
5535,2112
5536,2104
5537,2109
5538,2110
5539,2110
5540,2108
5541,2109
5542,2103
5543,2121
5544,2108
5545,2105
5546,2108
5547,2111
5548,2108
5549,2102
5550,2109
5551,2107
5552,2109
5553,2107
5554,2104
5555,2105
5556,2104
5557,2107
5558,2108
5559,2107
5560,2110
5561,2109
5562,2109
5563,2108
5564,2110
5565,2105
5566,2106
5567,2104
5568,2107
5569,2106
5570,2098
5571,2107
5572,2108
5573,2108
5574,2110
5575,2106
5576,2106
5577,2109
5578,2106
5579,2110
5580,2108
5581,2106
5582,2109
5583,2109
5584,2112
5585,2111
5586,2109
5587,2098
5588,2110
5589,2104
5590,2109
5591,2109
5592,2107
5593,2107
5594,2108
5595,2108
5596,2108
5597,2110
5598,2105
5599,2110
5600,2110
5601,2102
5602,2105
5603,2101
5604,2108
5605,2105
5606,2107
5607,2107
5608,2108
5609,2104
5610,2108
5611,2124
5612,2108
5613,2110
5614,2092
5615,2108
5616,2109
5617,2105
5618,2108
5619,2104
5620,2106
5621,2107
5622,2107
5623,2111
5624,2108
5625,2107
5626,2105
5627,2108
5628,2110
5629,2108
5630,2109
5631,2107
5632,2110
5633,2109
5634,2109
5635,2113
5636,2107
5637,2109
5638,2114
5639,2108
5640,2110
5641,2104
5642,2107
5643,2109
5644,2108
5645,2110
5646,2111
5647,2109
5648,2107
5649,2122
5650,2107
5651,2110
5652,2108
5653,2111
5654,2107
5655,2103
5656,2093
5657,2110
5658,2107
5659,2108
5660,2106
5661,2108
5662,2109
5663,2108
5664,2110
5665,2108
5666,2110
5667,2076
5668,2110
5669,2108
5670,2106
5671,2056
5672,2078
5673,2102
5674,2108
5675,2108
5676,2107
5677,2108
5678,2109
5679,2106
5680,2112
5681,2109
5682,2109
5683,2112
5684,2108
5685,2109
5686,2107
5687,2108
5688,2106
5689,2109
5690,2109
5691,2158
5692,2108
5693,2109
5694,2109
5695,2109
5696,2112
5697,2110
5698,2109
5699,2108
5700,2110
5701,2113
5702,2110
5703,2108
5704,2109
5705,2109
5706,2110
5707,2111
5708,2106
5709,2105
5710,2112
5711,2110
5712,2111
5713,2106
5714,2106
5715,2104
5716,2111
5717,2108
5718,2107
5719,2108
5720,2117
5721,2105
5722,2096
5723,2105
5724,2111
5725,2114
5726,2115
5727,2106
5728,2108
5729,2104
5730,2108
5731,2112
5732,2108
5733,2108
5734,2108
5735,2114
5736,2111
5737,2110
5738,2110
5739,2108
5740,2107
5741,2115
5742,2105
5743,2108
5744,2156
5745,2106
5746,2108
5747,2108
5748,2109
5749,2108
5750,2108
5751,2108
5752,2108
5753,2109
5754,2109
5755,2109
5756,2109
5757,2091
5758,2109
5759,2109
5760,2108
5761,2109
5762,2110
5763,2107
5764,2102
5765,2112
5766,2110
5767,2106
5768,2106
5769,2104
5770,2106
5771,2109
5772,2110
5773,2113
5774,2109
5775,2102
5776,2102
5777,2110
5778,2082
5779,2108
5780,2103
5781,2108
5782,2106
5783,2108
5784,2107
5785,2108
5786,2106
5787,2111
5788,2109
5789,2113
5790,2110
5791,2117
5792,2108
5793,2108
5794,2104
5795,2111
5796,2101
5797,2126
5798,2104
5799,2108
5800,2108
5801,2108
5802,2125
5803,2107
5804,2108
5805,2110
5806,2108
5807,2111
5808,2109
5809,2110
5810,2149
5811,2119
5812,2104
5813,2111
5814,2109
5815,2107
5816,2107
5817,2115
5818,2107
5819,2108
5820,2110
5821,2109
5822,2109
5823,2106
5824,2106
5825,2114
5826,2103
5827,2108
5828,2108
5829,2113
5830,2110
5831,2108
5832,2113
5833,2106
5834,2107
5835,2106
5836,2102
5837,2108
5838,2108
5839,2109
5840,2115
5841,2109
5842,2116
5843,2110
5844,2106
5845,2108
5846,2107
5847,2104
5848,2108
5849,2108
5850,2111
5851,2108
5852,2108
5853,2110
5854,2109
5855,2108
5856,2111
5857,2111
5858,2108
5859,2112
5860,2108
5861,2111
5862,2108
5863,2107
5864,2109
5865,2111
5866,2109
5867,2098
5868,2108
5869,2107
5870,2096
5871,2111
5872,2105
5873,2107
5874,2109
5875,2110
5876,2110
5877,2109
5878,2106
5879,2108
5880,2107
5881,2106
5882,2108
5883,2111
5884,2108
5885,2108
5886,2109
5887,2107
5888,2106
5889,2108
5890,2105
5891,2110
5892,2107
5893,2111
5894,2109
5895,2107
5896,2110
5897,2106
5898,2108
5899,2111
5900,2106
5901,2105
5902,2113
5903,2111
5904,2109
5905,2108
5906,2110
5907,2106
5908,2108
5909,2114
5910,2111
5911,2110
5912,2108
5913,2107
5914,2092
5915,2108
5916,2107
5917,2109
5918,2107
5919,2105
5920,2110
5921,2105
5922,2108
5923,2104
5924,2112
5925,2106
5926,2109
5927,2110
5928,2108
5929,2108
5930,2112
5931,2110
5932,2108
5933,2106
5934,2110
5935,2104
5936,2103
5937,2099
5938,2106
5939,2108
5940,2106
5941,2107
5942,2110
5943,2107
5944,2105
5945,2105
5946,2109
5947,2110
5948,2100
5949,2064
5950,2112
5951,2110
5952,2108
5953,2108
5954,2108
5955,2111
5956,2106
5957,2109
5958,2106
5959,2106
5960,2108
5961,2109
5962,2110
5963,2109
5964,2108
5965,2110
5966,2105
5967,2092
5968,2111
5969,2120
5970,2117
5971,2103
5972,2092
5973,2112
5974,2108
5975,2106
5976,2113
5977,2108
5978,2106
5979,2108
5980,2107
5981,2103
5982,2110
5983,2108
5984,2107
5985,2110
5986,2107
5987,2108
5988,2110
5989,2108
5990,2105
5991,2110
5992,2107
5993,2108
5994,2108
5995,2108
5996,2108
5997,2110
5998,2108
5999,2109

